DMR_TRIP_IDENTIFIER,EFFORT_START_DATE,EFFORT_START_TIME,DMR_EFFORT_IDENTIFIER,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,REGION,STRATUM,STATION_TYPE,START_DEPTH,LENGTH_TOW_TIME,EFFORT_SEQ_NO,TOW_LENGTH_NM,WATER_TEMP_C,SALINITY,END_DEPTH,SURFACE_TEMP_C,SURFACE_SALINITY,TOW_QUALITY,GEAR_CONDITION,EFFORT_END_DATE,EFFORT_END_TIME,WAVE_HEIGHT,WIND,WIND_DIRECTION,GRID_ID
SP05,5/12/05,15:10,34,43.75517,-69.64883,43.74333,-69.6505,2,2,F,32,00:20,631126,0.715,4.7,31.76,35.6,7.6,28.82,2,C,5/12/05,15:30,2,,,194
SP05,5/13/05,07:25,35,43.83933,-69.483,43.829,-69.4875,2,2,F,33.8,00:18,631127,0.65,4.3,31.73,37.7,7,29.33,2,C,5/13/05,07:43,,,,55
SP05,5/13/05,10:03,36,43.945,-69.38017,43.95217,-69.38183,2,1,R,9.3,00:20,631128,0.67,4.9,30.78,7,5.4,30.55,1,K,5/13/05,10:23,,,,4
SP05,5/13/05,12:05,37,43.796,-69.3635,43.80733,-69.35633,2,2,R,38.9,00:20,631129,0.748,4.8,31.59,40.1,6.3,29.74,1,K,5/13/05,12:25,,,,96
SP05,5/13/05,14:35,38,43.76083,-69.4665,43.77367,-69.46283,2,3,NA,45.3,00:20,631130,0.785,5,31.84,42.7,6.9,29.52,1,K,5/13/05,14:55,,,,140
SP05,5/14/05,08:39,39,43.69417,-69.512,43.68033,-69.5125,2,4,F,62.6,00:19,631160,0.83,4.6,31.49,66.5,5.9,30.53,1,K,5/14/05,08:58,calm,,,573
SP05,5/14/05,10:54,40,43.679,-69.41933,43.69117,-69.415,2,4,R,60.5,00:20,631161,0.755,4.2,32.02,57.5,6.7,30.74,1,K,5/14/05,11:14,calm,,,576
SP05,5/14/05,13:30,41,43.7485,-69.34383,43.73583,-69.34,2,3,NA,60.8,00:20,631162,0.779,4.9,31.75,52.3,6.7,30.45,1,K,5/14/05,13:50,,,,206
SP05,5/16/05,07:07,42,43.78567,-69.38467,43.77367,-69.38867,2,3,NA,43.6,00:20,631163,0.74,4.8,31.7,47.4,6,30.98,1,K,5/16/05,07:27,,,,119
SP05,5/16/05,09:50,43,43.88667,-69.23017,43.87667,-69.2425,3,2,R,31.5,00:20,631164,0.804,4.9,31.44,34.3,6.7,28.32,1,K,5/16/05,10:10,,,,367
SP05,5/16/05,12:20,44,43.92583,-69.12,43.919,-69.13567,3,1,F,19.2,00:20,631165,0.793,5.4,31.03,19.6,6.5,29.02,1,K,5/16/05,12:40,calm,,,317
SP05,5/16/05,14:53,45,43.8645,-69.08217,43.878,-69.08,3,2,F,35,00:20,631166,0.815,5.1,31.48,30.5,6.1,30.87,1,K,5/16/05,15:13,calm,,,399
SP05,5/16/05,16:24,46,43.872,-69.03583,43.885,-69.03967,3,2,R,27.2,00:20,631167,0.798,5.3,31.43,26.8,6,30.93,1,K,5/16/05,16:44,calm,,,401
SP05,5/17/05,06:51,47,44.16117,-69.0745,44.14783,-69.0715,3,1,R,12,00:20,631168,0.811,4.8,30.82,12,6.8,26.59,1,K,5/17/05,07:11,calm,,,100
SP05,5/17/05,08:05,48,44.14533,-69.00933,44.13383,-69.02067,3,2,R,34.5,00:20,631169,0.846,4.4,30.97,29.2,6.4,27.95,1,K,5/17/05,08:25,0,,,116
SP05,5/17/05,10:12,49,44.28983,-68.8865,44.27917,-68.89133,3,1,F,15.9,00:20,631170,0.673,4.6,30.75,15.5,5.7,28.08,2,O,5/17/05,10:28,0,,,14
SP05,5/17/05,12:25,50,44.31283,-68.85417,44.30067,-68.862,3,2,R,21.6,00:20,631171,0.805,5,30.91,26.1,5.8,27.6,1,K,5/17/05,12:45,.5,,,8
SP05,5/17/05,14:20,51,44.2505,-68.72383,44.2615,-68.71217,3,1,R,6.5,00:20,631172,0.829,5.1,30.32,7.9,5.2,30,1,K,5/17/05,14:40,0,,,38
SP05,5/18/05,08:16,52,43.75967,-69.20983,43.77,-69.22033,3,3,R,49.3,00:20,631173,0.77,4.8,31.68,47.4,5.5,31.35,1,K,5/18/05,08:36,calm,,,542
SP05,5/18/05,09:53,53,43.7715,-69.10167,43.76767,-69.11933,3,3,R,47.8,00:20,631174,0.8,4.7,31.63,52.2,5.9,31.25,1,K,5/18/05,10:13,calm,,,547
SP05,5/18/05,12:46,54,43.608,-68.94267,43.61983,-68.9345,3,4,F,70.1,00:20,631175,0.794,4.2,32.21,72.2,6,31.6,1,K,5/18/05,13:06,calm,,,836
SP05,5/18/05,14:49,55,43.582,-69.09067,43.58533,-69.07383,3,4,NA,77.3,00:20,631176,0.855,4.1,28.6,76.5,5.9,31.7,1,K,5/18/05,15:09,calm,,,845
SP05,5/19/05,08:30,56,43.7785,-68.6375,43.76983,-68.65318,3,4,F,67.5,00:20,631177,0.727,4.9,32.48,66.5,6,30.91,1,K,5/19/05,08:50,calm,,,761
SP05,5/19/05,10:21,57,43.787,-68.69867,43.77867,-68.71083,3,3,NA,57.5,00:18,631178,0.819,4.6,31.9,53.7,6,30.93,2,A,5/19/05,10:39,calm,,,539
SP05,5/20/05,07:57,58,43.91767,-68.62217,43.908,-68.6355,3,3,F,49.1,00:20,631179,0.723,4.8,32.29,51.3,6.2,30.92,1,K,5/20/05,08:17,calm,,,364
SP05,5/20/05,09:39,59,43.91867,-68.754,43.90667,-68.75567,3,3,F,53.5,00:20,631180,0.725,4.9,31.4,48.8,6.2,31.05,1,K,5/20/05,09:59,calm,,,359
SP05,5/20/05,12:34,60,43.93267,-68.782,43.92033,-68.78583,3,3,R,44.9,00:20,631181,0.759,5,31.48,52.1,6.9,30.94,1,K,5/20/05,12:54,calm,,,332
SP05,5/20/05,14:11,61,44.00917,-68.874,44.00233,-68.8575,3,2,R,29.5,00:20,631182,0.823,5.5,31.17,28.6,8,29.75,1,K,5/20/05,14:31,ripple,,,213
SP05,5/20/05,16:58,62,44.1325,-68.7555,44.14467,-68.7615,3,2,F,34.3,00:20,631183,0.776,5.8,30.86,27.2,7.1,28.77,1,K,5/20/05,17:18,calm,,,121
SP05,5/30/05,07:06,63,44.16333,-68.53367,44.1545,-68.54583,4,1,F,15.9,00:18,631184,0.746,6.6,30.56,12.7,7.4,30,2,A,5/30/05,07:24,calm,,,250
SP05,5/30/05,12:37,64,44.01083,-68.55383,44.02067,-68.541,4,3,F,41.3,00:20,631185,0.81,5,31.51,39.1,6.4,30.62,1,K,5/30/05,12:57,calm,,,492
SP05,5/30/05,14:52,65,44.012,-68.40767,44.02417,-68.41417,4,3,R,46.4,00:20,631186,0.783,4.9,31.84,46.5,,,1,K,5/30/05,15:12,0,,,474
SP05,5/30/05,16:30,66,43.95167,-68.45183,43.94717,-68.46383,4,3,R,54.1,00:15,631187,0.586,4.9,31.91,53.7,5.8,31.01,2,A,5/30/05,16:45,0,,,560
SP05,5/31/05,09:16,67,43.97317,-68.30833,43.96733,-68.32367,4,4,F,56.5,00:20,631188,0.75,4.9,31.88,56.3,5.8,31.38,1,K,5/31/05,09:36,1,,,546
SP05,5/31/05,11:01,68,43.963,-68.25517,43.96383,-68.27317,4,3,R,53.4,00:20,631252,0.78,5,32.1,53.2,5.6,31.56,1,K,5/31/05,11:21,0,,,547
SP05,5/31/05,12:55,69,43.91167,-68.28583,43.92317,-68.29467,4,4,NA,63.3,00:20,631253,0.791,5.1,29.77,61.3,5.7,31.59,1,K,5/31/05,13:15,,,,669
SP05,5/31/05,15:02,70,44.0155,-68.1935,44.0215,-68.2105,4,3,R,53.5,00:20,631254,0.819,4.8,31.95,57.6,5.6,31.56,1,K,5/31/05,15:22,0,,,483
SP05,6/1/05,07:17,71,44.29617,-68.51717,44.28233,-68.5125,4,1,R,20.5,00:20,631255,0.854,6.3,30.54,17.2,6.8,30.25,1,K,6/1/05,07:37,calm,,,84
SP05,6/1/05,08:53,72,44.2795,-68.477,44.27217,-68.46633,4,1,R,19.2,00:16,631256,0.636,6.4,30.54,17.7,7.9,29.26,2,H,6/1/05,09:09,calm,,,102
SP05,6/1/05,10:55,73,44.21283,-68.4265,44.20467,-68.4395,4,1,F,17.5,00:19,631257,0.745,6.4,30.51,12.3,6.9,30.37,1,K,6/1/05,11:14,calm,,,175
SP05,6/1/05,13:39,74,44.13633,-68.25333,44.14533,-68.25983,4,2,F,27.7,00:17,631258,0.608,5.2,31.05,22.9,7,30.57,2,A,6/1/05,13:56,calm,,,286
SP05,6/1/05,15:47,75,44.20383,-68.30533,44.21067,-68.31783,4,1,R,18.1,00:18,631259,0.676,6.4,30.51,13.7,,,2,A,6/1/05,16:05,calm,,,179
SP05,6/2/05,08:29,76,44.02133,-67.98867,44.02933,-68.0035,4,4,R,90,00:20,631260,0.8,5.5,32.97,79.9,6,31.24,1,K,6/2/05,08:49,0,,,622
SP05,6/2/05,09:49,77,44.05867,-68.0515,44.04933,-68.06583,4,4,F,60,00:20,631261,0.835,5.4,32.85,65.5,6.4,30.95,1,K,6/2/05,10:09,0,,,613
SP05,6/2/05,12:20,78,44.162,-67.95717,44.15167,-67.96867,4,3,R,47.8,00:20,631262,0.794,4.9,31.98,44.9,6.3,30.8,1,K,6/2/05,12:40,swells,,,270
SP05,6/2/05,14:00,79,44.20533,-67.90067,44.19517,-67.889,5,3,R,42.5,00:20,631263,0.794,5,32.17,43.8,6.8,30.5,1,K,6/2/05,14:20,swells,,,629
SP05,6/2/05,15:46,80,44.21467,-68.06283,44.22383,-68.07683,4,3,F,43.1,00:20,631264,0.816,4.9,31.38,40,6.8,30.3,1,K,6/2/05,16:06,2-4,,,165
SP05,6/3/05,07:44,81,44.35317,-68.16633,44.36567,-68.16983,4,2,R,28.3,00:20,631265,0.765,5.6,30.79,26.9,8.8,29.86,1,K,6/3/05,08:04,choppy,,,44
SP05,6/3/05,09:13,82,44.29733,-68.12767,44.2845,-68.129,4,2,F,35.6,00:20,631266,0.772,5.1,31.06,36.8,7.2,30.32,1,K,6/3/05,09:33,choppy,,,94
SP05,6/3/05,10:45,83,44.24917,-68.10333,44.26167,-68.1,4,2,R,36.5,00:20,631267,0.765,5.2,31.32,35.7,6.9,30.39,1,K,6/3/05,11:05,,,,126
SP05,6/3/05,11:57,84,44.295,-68.05267,44.28233,-68.05783,4,2,R,33.6,00:20,631268,0.793,5.1,31.21,36.3,7.6,30.37,1,K,6/3/05,12:17,,,,97
SP05,6/6/05,07:39,85,44.3685,-67.90833,44.38067,-67.9135,5,1,F,20.5,00:20,631269,0.763,5.5,31.07,20.8,7.1,30.46,1,O,6/6/05,07:59,,,,457
SP05,6/6/05,12:44,86,44.317,-67.856,44.32933,-67.85317,5,2,F,32.9,00:20,631270,0.749,5.4,31.33,31.8,6.7,30.66,1,K,6/6/05,13:04,choppy,,,511
SP05,6/6/05,14:23,87,44.2535,-67.8685,44.24483,-67.88333,5,3,R,40.3,00:20,631271,0.824,5.1,31.71,37.7,6.3,31.54,1,K,6/6/05,15:44,3,,,608
SP05,6/6/05,15:52,88,44.205,-67.90267,44.19667,-67.89133,5,3,R,43,00:20,631272,0.7,5.2,32.58,44.1,5.4,31.66,1,K,6/6/05,16:12,3,,,629
SP05,6/7/05,08:28,89,44.28917,-67.7345,44.27683,-67.7355,5,3,R,46.7,00:20,631273,0.742,5.1,31.85,48.4,5.6,31.47,1,K,6/7/05,08:48,3 in swell,,,584
SP05,6/7/05,09:41,90,44.299,-67.67867,44.3035,-67.662,5,3,F,46.4,00:20,631274,0.767,5.1,31.8,50,5.6,31.52,1,K,6/7/05,10:01,swells,,,566
SP05,6/7/05,11:48,91,44.35883,-67.69517,44.365,-67.67817,5,2,R,36.2,00:20,631275,0.82,5.4,31.58,35.1,5.8,31.36,1,K,6/7/05,12:08,swell,,,466
SP05,6/7/05,14:03,92,44.452,-67.721,44.46383,-67.72333,5,1,F,20.1,00:20,631276,0.716,5.6,31.01,20,7.9,30.18,1,K,6/7/05,14:23,,,,264
SP05,6/8/05,07:44,93,44.31983,-67.55483,44.31217,-67.56967,5,3,R,47.5,00:20,631277,0.787,5,32.08,47.3,6.1,31.7,1,H,6/8/05,08:04,3 in swells,,,547
SP05,6/8/05,09:06,94,44.29883,-67.499,44.29133,-67.51383,5,4,F,63.1,00:20,631278,0.781,5.2,32.14,57.1,6,31.6,1,K,6/8/05,09:26,swell,,,681
SP05,6/8/05,11:20,95,44.27,-67.451,44.25867,-67.46017,5,4,RA,108,00:20,631279,0.786,5.7,33.19,105,6.8,31.56,1,K,6/8/05,11:40,,,,703
SP05,6/8/05,12:53,96,44.22333,-67.50733,44.2295,-67.4915,5,4,R,102,00:20,631280,0.775,5.6,33.16,104,6.4,31.54,1,K,6/8/05,13:13,calm,,,729
SP05,6/8/05,15:45,97,44.3445,-67.28717,44.33767,-67.30333,5,4,F,77.7,00:20,631281,0.809,5.4,32.9,80,6.7,31.69,1,C,6/8/05,16:05,swells,,,664
SP05,6/9/05,09:28,98,44.70267,-66.959,44.71283,-66.952,5,3,F,54.3,00:16,631282,0.679,5.5,31.29,56.4,5.7,31.31,2,H,6/9/05,09:44,calm,,,41
SP05,6/9/05,12:30,99,44.61867,-67.09567,44.62967,-67.087,5,3,NA,49.7,00:19,631283,0.757,5.5,31.38,49.2,6.3,31.35,1,K,6/9/05,12:49,calm,,,92
SP05,6/9/05,15:29,100,44.61717,-67.17917,44.60967,-67.19533,5,3,NA,50.2,00:20,631284,0.825,5.6,31.47,50.9,6,31.31,1,K,6/9/05,15:49,calm,,,104
SP05,6/9/05,17:36,101,44.629,-67.2015,44.62,-67.2135,5,2,R,37.7,00:19,631285,0.745,5.6,31.3,36,5.9,31.3,1,H,6/9/05,17:55,calm,,,87
SP05,6/10/05,08:43,102,44.5855,-67.30167,44.59267,-67.2825,5,2,F,27.8,00:20,631286,0.926,5.7,31.37,32.7,6,31.2,1,K,6/10/05,09:03,ripple,,,118
SP05,6/10/05,12:09,103,44.59083,-67.4565,44.5975,-67.44017,5,1,NA,9.2,00:20,631287,0.806,6.4,31.02,9.9,7.5,30.85,1,K,6/10/05,12:29,calm,,,113
SP05,6/10/05,14:21,104,44.51983,-67.45183,44.52967,-67.44033,5,2,R,27.5,00:20,631288,0.769,5.7,31.41,28.3,6.6,31.05,1,H,6/10/05,14:41,0,,,190
SP06,5/1/06,07:42,1,42.9702,-70.74345,42.97668,-70.75503,1,1,F,15,00:20,945896,0.81,5.7,31.89,13.4,7.8,30.9,1,K,5/1/06,08:02,2,12,,472
SP06,5/1/06,11:09,2,42.97378,-70.66443,42.96883,-70.68117,1,1,R,16.3,00:19,945897,0.794,4.8,32.19,18.5,7.3,31.34,1,O,5/1/06,11:28,3,12,,431
SP06,5/1/06,13:26,3,43.03613,-70.5587,43.02208,-70.56133,1,2,R,33.1,00:20,945898,0.851,4.6,32.25,32.1,7,31.38,1,K,5/1/06,13:46,2,12,,392
SP06,5/1/06,15:34,4,43.00325,-70.69762,43.0085,-70.71033,1,1,R,14.1,00:16,945899,0.641,6.8,31.53,12.2,7,31.52,3,O,5/1/06,15:50,2,10,,400
SP06,5/2/06,08:11,5,42.87997,-70.69537,42.86912,-70.7076,1,2,R,28.2,00:20,945900,0.846,5.2,32.01,23.2,7.1,31.28,1,K,5/2/06,08:31,6,,,530
SP06,5/3/06,07:42,6,42.90967,-70.65717,42.897,-70.66217,1,2,R,31,00:19,945901,0.791,5.9,31.87,33,6.5,31.46,1,A,5/3/06,08:01,4,10,,494
SP06,5/3/06,09:20,7,42.88162,-70.60247,42.8674,-70.59553,1,3,R,44,00:20,945902,0.906,4.3,32.38,46.5,5.8,31.81,1,K,5/3/06,09:40,3,10,,535
SP06,5/3/06,11:25,8,42.92545,-70.50073,42.93328,-70.48647,1,3,R,54.5,00:20,945903,0.783,4.5,32.62,55.4,5.9,31.86,1,K,5/3/06,11:45,4,10,,484
SP06,5/3/06,12:49,9,42.90242,-70.46793,42.88968,-70.45845,1,4,NA,59.7,00:20,945904,0.871,4.6,32.69,63.7,6.4,32.13,1,K,5/3/06,13:09,4,10,,729
SP06,5/4/06,07:27,10,43.17962,-70.43505,43.16562,-70.4383,1,2,R,37.3,00:20,945905,0.852,4.4,32.29,35.7,6.4,31.72,1,K,5/4/06,07:47,1,5,,277
SP06,5/4/06,08:35,11,43.15492,-70.3754,43.14542,-70.38928,1,3,F,43.2,00:20,945906,0.834,4.3,32.46,48.4,6.7,31.72,1,H,5/4/06,08:55,,,,305
SP06,5/4/06,10:23,12,43.13652,-70.27562,43.12418,-70.26492,1,4,R,66.6,00:20,945907,0.876,4.9,32,72.5,6.9,32.43,1,K,5/4/06,10:43,,,,666
SP06,5/4/06,12:43,13,43.25018,-70.35497,43.26662,-70.34442,1,3,R,45.1,00:21,945908,1.09,4.7,32.4,42.3,6.7,31.65,1,H,5/4/06,13:04,,,,225
SP06,5/4/06,14:37,14,43.28807,-70.53223,43.27397,-70.53173,1,1,R,16,00:20,945909,0.846,6.6,31.22,19.5,8.2,30.36,1,K,5/4/06,14:57,,,,185
SP06,5/4/06,16:57,15,43.32077,-70.33495,43.31107,-70.34422,1,2,R,37.5,00:16,945910,0.71,5.8,32.27,34.8,7,30.88,2,A,5/4/06,17:13,,,,162
SP06,5/5/06,07:53,16,43.33272,-70.21447,43.32167,-70.22583,1,3,R,52.8,00:20,945911,0.829,4.7,32.42,54.3,7.3,32.35,1,K,5/5/06,08:13,2,8,,151
SP06,5/5/06,09:20,17,43.38865,-70.20307,43.37467,-70.20533,1,3,R,52.3,00:20,945912,0.844,4.8,32.43,54.6,6.9,32.33,1,K,5/5/06,09:40,,,,110
SP06,5/5/06,10:34,18,43.40283,-70.13078,43.39133,-70.11895,1,4,F,58.5,00:20,945913,0.863,4.7,32.44,59.6,7.4,32.43,1,K,5/5/06,10:54,,,,100
SP06,5/5/06,12:08,19,43.38925,-70.0884,43.3756,-70.08897,1,4,R,74.7,00:20,945914,0.85,4.6,32.57,79.5,7.3,32.43,1,K,5/5/06,12:28,,,,581
SP06,5/5/06,13:34,20,43.43263,-70.09203,43.44685,-70.08977,1,4,R,70.3,00:20,945915,0.856,5,32.37,64.8,6.8,32.35,1,K,5/5/06,13:54,,,,568
SP06,5/5/06,15:06,21,43.42698,-70.22423,43.43433,-70.2085,1,3,R,48.3,00:20,945916,0.817,5.9,32.31,48.6,8.9,30.36,1,K,5/5/06,15:26,,,,71
SP06,5/5/06,16:16,22,43.42375,-70.2899,43.432,-70.27983,1,2,F,31.7,00:18,945917,0.662,5.7,32,34.6,9,29.27,1,K,5/5/06,16:34,1,,,68
SP06,5/6/06,07:18,23,43.54647,-70.28537,43.5375,-70.29733,1,1,R,8.7,00:19,945918,0.751,6.1,31.6,7.5,8.1,30.45,1,H,5/6/06,07:37,,,,1
SP06,5/6/06,08:58,24,43.52563,-70.235,43.51817,-70.25067,1,1,R,19.5,00:20,945919,0.816,5.7,32.07,19.4,7.5,30.82,1,K,5/6/06,09:18,,,,6
SP06,5/6/06,10:58,25,43.49902,-70.21693,43.48733,-70.22933,1,2,R,27.7,00:20,945920,0.886,5.6,32.09,24.8,8.4,30.58,1,K,5/6/06,11:18,,,,26
SP06,5/8/06,07:02,26,43.71273,-70.1747,43.72535,-70.16793,2,1,R,8.7,00:20,945921,0.812,6.8,31.26,7.2,8.9,30.3,1,K,5/8/06,07:22,,,,211
SP06,5/8/06,08:28,27,43.63552,-70.17192,43.64883,-70.16583,2,1,R,12.5,00:20,945922,0.842,6.1,31.87,14.6,7.8,30.79,1,K,5/8/06,08:48,,,,358
SP06,5/8/06,09:33,28,43.6756,-70.11128,43.664,-70.122,2,1,R,12.7,00:20,945923,0.839,6,31.93,16.1,8.3,30.85,1,O,5/8/06,09:53,,,,325
SP06,5/8/06,10:47,29,43.63488,-70.0579,43.62197,-70.06357,2,2,R,34.4,00:20,945924,0.813,6,31.81,31.3,8.1,31.17,1,K,5/8/06,11:07,,,,395
SP06,5/8/06,12:29,30,43.60245,-69.92462,43.59233,-69.9375,2,3,R,45,00:20,945925,0.826,5.1,32.37,47.8,7.9,30.33,1,K,5/8/06,12:49,,,,460
SP06,5/9/06,07:33,31,43.60967,-69.8645,43.60073,-69.87708,2,3,F,47.5,00:20,945926,0.767,5.5,32.33,47.5,8.1,31.16,1,K,5/9/06,07:53,2,,,463
SP06,5/9/06,10:06,32,43.5347,-69.76625,43.54735,-69.76447,2,4,R,67.5,00:20,945927,0.763,5,32.44,63.7,7.7,32.25,1,K,5/9/06,10:26,3,,,663
SP06,5/9/06,12:52,33,43.46618,-69.61845,43.47828,-69.62793,2,4,R,82.5,00:20,945929,0.835,5.7,33.06,74.9,7.3,32.32,1,K,5/9/06,13:12,7,18,,748
SP06,5/10/06,07:39,34,43.76103,-69.6954,43.74733,-69.69617,2,2,R,31.1,00:20,945930,0.823,5.7,32.19,31.8,8.1,31.27,1,O,5/10/06,07:59,2,12,,161
SP06,5/10/06,09:09,35,43.79598,-69.69837,43.78183,-69.699,2,2,R,28.3,00:20,945931,0.849,5.7,32.2,27.5,8,30.69,1,K,5/10/06,09:29,2,,,106
SP06,5/10/06,10:36,36,43.75143,-69.73443,43.738,-69.73733,2,1,R,10.7,00:20,945932,0.815,7.6,31.39,12,8.1,31.1,1,O,5/10/06,10:56,2,12,,190
SP06,5/10/06,11:48,37,43.71547,-69.74228,43.70233,-69.7485,2,1,F,15.3,00:20,945933,0.832,7.1,31.91,17.1,7.6,31.35,1,K,5/10/06,12:08,2,12,,265
SP06,5/10/06,13:19,38,43.69443,-69.68288,43.68067,-69.68517,2,3,R,39.1,00:20,945934,0.831,5.9,32.16,41.3,7.4,31.49,2,C,5/10/06,13:39,2,,,307
SP06,5/10/06,15:18,39,43.68763,-69.65713,43.701,-69.65417,2,3,NA,46.1,00:20,945935,0.812,5.7,32.22,42.4,7.6,31.41,1,K,5/10/06,15:38,2,,,269
SP06,5/11/06,08:06,40,43.74053,-69.4995,43.72683,-69.501,2,3,R,59,00:20,945936,0.824,5.8,32.18,59.4,6.6,32.1,1,O,5/11/06,08:26,2,8,,200
SP06,5/11/06,09:25,41,43.6963,-69.5134,43.68217,-69.513,2,4,F,64.1,00:20,945937,0.847,5.1,32.5,70,6.5,32,1,K,5/11/06,09:45,,,,573
SP06,5/11/06,13:06,42,43.64253,-69.44153,43.6305,-69.4315,2,4,NA,76.7,00:21,945938,0.843,5.1,32.61,78.6,6.7,32.16,1,K,5/11/06,13:27,1,,,597
SP06,5/11/06,15:46,43,43.78675,-69.38422,43.773,-69.38733,2,3,NA,47.5,00:20,945939,0.836,6.4,30.96,45.8,6.6,32.06,1,K,5/11/06,16:06,1,,,119
SP06,5/12/06,07:58,44,43.82962,-69.57582,43.84367,-69.5725,2,1,R,15.2,00:20,945940,0.855,7.9,31.36,13.8,8.3,31.26,2,O,5/12/06,08:18,1,12,,68
SP06,5/12/06,11:41,45,43.93333,-69.44883,43.94617,-69.443,2,1,R,7,00:20,945941,0.811,8.2,31.31,7.7,9.3,31,2,O,5/12/06,12:01,,20,,6
SP06,5/15/06,07:20,46,43.8386,-69.48467,43.82533,-69.48917,2,2,F,33.2,00:20,945942,0.82,6.5,32,37.8,7.6,30.91,1,K,5/15/06,07:40,3,,,55
SP06,5/15/06,09:07,47,43.8379,-69.40628,43.85133,-69.4105,2,2,R,31,00:20,945943,0.826,6.6,31.78,30.1,7.5,31.03,1,K,5/15/06,09:27,2,,,59
SP06,5/15/06,11:45,48,43.75388,-69.21387,43.74132,-69.21,3,3,NA,50.1,00:20,945944,0.772,6.4,32.15,53,6.6,32.13,1,K,5/15/06,12:05,,,,589
SP06,5/15/06,13:40,49,43.77843,-69.15082,43.7654,-69.1557,3,3,R,45.1,00:20,945945,0.81,6.6,32.21,51.1,6.5,32.11,1,O,5/15/06,14:00,3,10,,545
SP06,5/15/06,16:23,50,43.9284,-69.12502,43.91962,-69.13617,3,1,F,19.6,00:16,945946,0.715,6.9,31.92,18.8,7.9,30.46,2,O,5/15/06,16:39,,,,317
SP06,5/15/06,18:24,51,43.94097,-69.16333,43.93285,-69.17802,3,1,R,19.7,00:20,945947,0.8,6.9,31.73,21.2,8.3,29.85,1,K,5/15/06,18:44,,,,289
SP06,5/16/06,07:42,52,44.05892,-69.01938,44.04608,-69.01928,3,2,R,35.2,00:19,945948,0.77,6.1,31.79,38,8.3,29.34,1,A,5/16/06,08:01,1,,,168
SP06,5/16/06,09:09,53,44.12742,-69.01672,44.11438,-69.02125,3,2,R,33,00:20,945949,0.806,5.7,31.68,31.1,8.7,28.7,1,K,5/16/06,09:29,,,,126
SP06,5/16/06,10:51,54,44.20617,-69.0242,44.19557,-69.02857,3,1,R,13.2,00:17,945951,0.664,6.5,31.43,12.2,9.3,25.65,2,H,5/16/06,11:08,1,,,75
SP06,5/16/06,12:13,55,44.1766,-68.94087,44.16558,-68.95137,3,2,R,29.3,00:20,945952,0.801,6.4,31.78,28.6,7.9,29.87,1,K,5/16/06,12:33,,,,92
SP06,5/16/06,13:31,56,44.20352,-68.94645,44.21502,-68.935,3,1,R,12,00:20,945953,0.848,6.8,31.55,15,8.8,26.36,1,K,5/16/06,13:51,,,,67
SP06,5/16/06,14:55,57,44.2574,-68.89477,44.27095,-68.88918,3,2,R,23,00:20,945954,0.848,6.2,31.67,24.4,7.4,29.5,2,C,5/16/06,15:15,,,,31
SP06,5/17/06,09:23,58,43.76772,-68.7844,43.7806,-68.78335,3,3,NA,54.8,00:18,945955,0.774,6.4,32.17,50.5,6.5,32.02,1,A,5/17/06,09:41,4,10,,561
SP06,5/17/06,12:54,59,43.65187,-68.75542,43.66202,-68.7451,3,4,R,88.4,00:19,945956,0.757,5.8,32.61,79.9,7.2,32.21,1,A,5/17/06,13:13,,,,805
SP06,5/17/06,14:11,60,43.67828,-68.7432,43.69043,-68.742833,3,4,RA,69.5,00:18,945957,0.731,5.8,32.59,70.7,7.4,32.21,1,A,5/17/06,14:29,5,,,787
SP06,5/17/06,15:55,61,43.68112,-68.85435,43.69003,-68.8414,3,4,RA,61.1,00:20,945958,0.777,5.8,32.46,65.2,7.3,32.16,1,K,5/17/06,16:15,,,,673
SP06,5/18/06,08:26,62,43.7839,-68.70683,43.79197,-68.69192,3,3,NA,57.4,00:20,945959,0.808,5.9,32.31,56,7,31.86,1,K,5/18/06,08:46,2,,,539
SP06,5/18/06,10:12,63,43.82395,-68.56152,43.81652,-68.57648,3,4,R,67.3,00:20,945960,0.788,5.8,32.53,67.6,7.4,32.07,1,K,5/18/06,10:32,2,,,743
SP06,5/18/06,11:59,64,43.86165,-68.61,43.87013,-68.5953,3,3,NA,59,00:21,945961,0.815,5.9,32.3,57.7,7.1,31.92,1,K,5/18/06,12:20,1,,,416
SP06,5/18/06,13:58,65,43.9015,-68.75653,43.91505,-68.75585,3,3,F,50.4,00:20,945962,0.813,6.5,31.81,53.7,7.1,31.83,1,K,5/18/06,14:18,,,,359
SP06,5/18/06,08:31,66,43.98772,-68.74067,43.98635,-68.75835,3,3,RA,41.6,00:20,945963,0.769,6.8,31.88,37.5,7.8,31.79,1,H,5/18/06,08:51,,,,235
SP06,5/19/06,10:53,67,44.117567,-68.7805,44.1115,-68.77937,3,1,NA,12.3,00:10,945964,0.638,7.9,31.61,12,8.5,30.71,3,H,5/19/06,11:03,1,,,143
SP06,5/19/06,11:56,68,44.14673,-68.75958,44.134,-68.75572,3,2,F,25.6,00:20,945965,0.782,7.8,31.63,29.1,8.3,30.79,1,K,5/19/06,12:16,1,,,121
SP06,5/22/06,07:02,69,44.16523,-68.53128,44.15542,-68.54365,4,1,F,17.1,00:20,945966,0.794,8.5,27.08,14.1,8.3,20.23,1,K,5/22/06,07:22,1,,,250
