DMR_TRIP_IDENTIFIER,DMR_EFFORT_IDENTIFIER,REGION,STRATUM,COMMON_NAME,SAMPLE_LENGTH,FREQUENCY,SAMPLE_TYPE,SEX,MATURITY_TYPE,DMR_TRAWL_FISHID,DMR_SAMPLE_IDENTIFIER,AGE,SAMPLE_WEIGHT,GUT_FULLNESS
SP01,90,5,2,flounder winter,21,1,Bio,Male,U,G106,4097,,95,
SP01,90,5,2,flounder winter,21,1,Bio,Female,I,G106,4088,,90,
SP01,90,5,2,flounder winter,21,1,Bio,Male,R,G106,4090,,100,
SP01,90,5,2,flounder winter,22,1,Bio,Female,I,G106,4092,,120,
SP01,90,5,2,flounder winter,23,1,Bio,Female,I,G106,4085,,120,
SP01,90,5,2,flounder winter,23,1,Bio,Female,T,G106,4089,,110,
SP01,90,5,2,flounder winter,23,1,Bio,Female,T,G106,4093,,110,
SP01,90,5,2,flounder winter,25,1,Bio,Female,D,G106,4100,,180,
SP01,90,5,2,flounder winter,26,1,Bio,Female,D,G106,4098,,200,
SP01,90,5,2,flounder winter,26,1,Bio,Female,S,G106,4084,,140,
SP01,90,5,2,flounder winter,29,1,Bio,Female,S,G106,4095,,260,
SP01,90,5,2,flounder winter,30,1,Bio,Male,U,G106,4096,,340,
SP01,90,5,2,flounder winter,34,1,Bio,Male,U,G106,4094,,420,
SP01,90,5,2,plaice american (dab),28,1,Bio,Female,U,G102,4080,,140,
SP01,93,5,1,flounder winter,20,1,Bio,Female,I,G106,4165,,80,
SP01,93,5,1,flounder winter,26,1,Bio,Female,T,G106,4164,,160,
SP01,93,5,1,flounder winter,27,1,Bio,Female,S,G106,4162,,210,
SP01,93,5,1,flounder winter,31,1,Bio,Female,D,G106,4163,,400,
SP01,93,5,1,flounder winter,33,1,Bio,Female,S,G106,4166,,410,
SP01,94,5,3,flounder fourspot,30,1,Bio,Male,D,G104,4187,,230,
SP01,94,5,3,flounder winter,21,1,Bio,Male,I,G106,4201,,80,
SP01,94,5,3,flounder winter,22,1,Bio,Female,I,G106,4203,,110,
SP01,94,5,3,flounder winter,22,1,Bio,Male,D,G106,4195,,140,
SP01,94,5,3,flounder winter,24,1,Bio,Female,D,G106,4202,,160,
SP01,94,5,3,flounder winter,24,1,Bio,Male,D,G106,4194,,140,
SP01,94,5,3,flounder winter,24,1,Bio,Male,D,G106,4204,,175,
SP01,94,5,3,flounder winter,25,1,Bio,Male,D,G106,4200,,175,
SP01,94,5,3,flounder winter,29,1,Bio,Female,D,G106,4205,,320,
SP01,94,5,3,flounder winter,30,1,Bio,Female,T,G106,4196,,320,
SP01,94,5,3,flounder winter,33,1,Bio,Female,D,G106,4198,,520,
SP01,94,5,3,flounder winter,34,1,Bio,Female,T,G106,4192,,400,
SP01,94,5,3,flounder winter,34,1,Bio,Female,D,G106,4199,,470,
SP01,94,5,3,flounder winter,34,1,Bio,Female,S,G106,4197,,440,
SP01,94,5,3,flounder winter,36,1,Bio,Female,D,G106,4193,,600,
SP01,94,5,3,flounder winter,36,1,Bio,Female,D,G106,4191,,530,
SP01,94,5,3,flounder yellowtail,35,1,Bio,Female,T,G105,4189,,310,
SP01,94,5,3,plaice american (dab),21,1,Bio,Male,D,G102,4183,,50,
SP01,94,5,3,plaice american (dab),22,1,Bio,Male,D,G102,4184,,60,
SP01,94,5,3,plaice american (dab),33,1,Bio,Male,S,G102,4185,,310,
SP01,95,5,3,flounder winter,20,1,Bio,Male,R,G106,4245,,75,
SP01,95,5,3,flounder winter,21,1,Bio,Female,I,G106,4248,,95,
SP01,95,5,3,flounder winter,21,1,Bio,Male,U,G106,4246,,100,
SP01,95,5,3,flounder winter,23,1,Bio,Female,T,G106,4243,,120,
SP01,95,5,3,flounder winter,29,1,Bio,Female,S,G106,4242,,240,
SP01,95,5,3,flounder winter,29,1,Bio,Male,R,G106,4244,,300,
SP01,95,5,3,flounder winter,29,1,Bio,Female,D,G106,4247,,320,
SP01,95,5,3,flounder winter,30,1,Bio,Female,T,G106,4240,,350,
SP01,95,5,3,flounder winter,31,1,Bio,Male,R,G106,4250,,380,
SP01,95,5,3,flounder winter,35,1,Bio,Female,S,G106,4241,,440,
SP01,95,5,3,flounder winter,35,1,Bio,Female,D,G106,4249,,530,
SP01,95,5,3,hake white,27,1,Bio,Male,I,G076,4228,,150,
SP01,95,5,3,plaice american (dab),20,1,Bio,Male,S,G102,4237,,60,
SP01,95,5,3,plaice american (dab),22,1,Bio,Male,R,G102,4231,,70,
SP01,95,5,3,plaice american (dab),24,1,Bio,Male,S,G102,4236,,90,
SP01,95,5,3,plaice american (dab),24,1,Bio,Male,T,G102,4238,,100,
SP01,95,5,3,plaice american (dab),25,1,Bio,Male,R,G102,4235,,100,
SP01,95,5,3,plaice american (dab),27,1,Bio,Male,S,G102,4233,,140,
SP01,95,5,3,plaice american (dab),32,1,Bio,Male,R,G102,4234,,290,
SP01,95,5,3,plaice american (dab),37,1,Bio,Female,D,G102,4232,,480,
SP01,96,5,3,flounder winter,19,1,Bio,Female,I,G106,4292,,70,
SP01,96,5,3,flounder winter,22,1,Bio,Female,I,G106,4293,,110,
SP01,96,5,3,flounder winter,22,1,Bio,Female,T,G106,4296,,100,
SP01,96,5,3,flounder winter,24,1,Bio,Female,D,G106,4294,,130,
SP01,96,5,3,flounder winter,25,1,Bio,Female,D,G106,4283,,200,
SP01,96,5,3,flounder winter,26,1,Bio,Male,I,G106,4291,,200,
SP01,96,5,3,flounder winter,26,1,Bio,Male,R,G106,4290,,190,
SP01,96,5,3,flounder winter,30,1,Bio,Male,D,G106,4289,,300,
SP01,96,5,3,flounder winter,30,1,Bio,Female,D,G106,4295,,320,
SP01,96,5,3,flounder winter,31,1,Bio,Male,D,G106,4288,,370,
SP01,96,5,3,flounder winter,32,1,Bio,Female,D,G106,4284,,370,
SP01,96,5,3,flounder winter,34,1,Bio,Female,D,G106,4287,,530,
SP01,96,5,3,flounder winter,34,1,Bio,Female,D,G106,4285,,460,
SP01,96,5,3,flounder winter,35,1,Bio,Female,D,G106,4286,,720,
SP01,96,5,3,hake atlantic red,27,1,Bio,Male,D,G077,4275,,99999,
SP01,96,5,3,hake atlantic red,28,1,Bio,Male,D,G077,4277,,99999,
SP01,96,5,3,hake atlantic red,30,1,Bio,Female,D,G077,4276,,99999,
SP01,96,5,3,plaice american (dab),20,1,Bio,Male,S,G102,4281,,50,
SP01,96,5,3,plaice american (dab),26,1,Bio,Male,S,G102,4280,,140,
SP01,96,5,3,plaice american (dab),27,1,Bio,Male,D,G102,4279,,110,
SP01,97,5,3,flounder winter,22,1,Bio,Female,I,G106,4325,,100,
SP01,97,5,3,flounder winter,22,1,Bio,Female,T,G106,4340,,210,
SP01,97,5,3,flounder winter,23,1,Bio,Female,I,G106,4342,,125,
SP01,97,5,3,flounder winter,24,1,Bio,Male,I,G106,4341,,200,
SP01,97,5,3,flounder winter,25,1,Bio,Female,I,G106,4338,,200,
SP01,97,5,3,flounder winter,26,1,Bio,Male,U,G106,4327,,190,
SP01,97,5,3,flounder winter,26,1,Bio,Female,T,G106,4333,,210,
SP01,97,5,3,flounder winter,27,1,Bio,Female,S,G106,4331,,220,
SP01,97,5,3,flounder winter,27,1,Bio,Female,I,G106,4339,,220,
SP01,97,5,3,flounder winter,29,1,Bio,Female,T,G106,4328,,310,
SP01,97,5,3,flounder winter,29,1,Bio,Male,D,G106,4348,,290,
SP01,97,5,3,flounder winter,29,1,Bio,Female,T,G106,4332,,270,
SP01,97,5,3,flounder winter,31,1,Bio,Female,D,G106,4336,,420,
SP01,97,5,3,flounder winter,31,1,Bio,Female,D,G106,4334,,400,
SP01,97,5,3,flounder winter,32,1,Bio,Male,U,G106,4329,,400,
SP01,97,5,3,flounder winter,33,1,Bio,Female,D,G106,4347,,480,
SP01,97,5,3,flounder winter,33,1,Bio,Female,D,G106,4343,,435,
SP01,97,5,3,flounder winter,33,1,Bio,Female,D,G106,4337,,440,
SP01,97,5,3,flounder winter,34,1,Bio,Female,S,G106,4326,,460,
SP01,97,5,3,flounder winter,35,1,Bio,Female,S,G106,4346,,490,
SP01,97,5,3,flounder winter,35,1,Bio,Female,D,G106,4345,,490,
SP01,97,5,3,flounder winter,36,1,Bio,Female,T,G106,4344,,500,
SP01,97,5,3,flounder winter,37,1,Bio,Female,D,G106,4330,,640,
SP01,97,5,3,flounder winter,38,1,Bio,Female,D,G106,4335,,690,
SP01,97,5,3,hake atlantic red,28,1,Bio,Female,I,G077,4317,,150,
SP01,97,5,3,plaice american (dab),23,1,Bio,Male,S,G102,4321,,90,
SP01,97,5,3,plaice american (dab),27,1,Bio,Male,R,G102,4322,,170,
SP01,97,5,3,plaice american (dab),29,1,Bio,Male,S,G102,4319,,175,
SP01,97,5,3,plaice american (dab),29,1,Bio,Male,S,G102,4320,,170,
SP01,97,5,3,plaice american (dab),32,1,Bio,Female,I,G102,4323,,310,
SP01,98,5,2,flounder winter,21,1,Bio,Female,T,G106,4373,,80,
SP01,98,5,2,flounder winter,22,1,Bio,Female,T,G106,4368,,110,
SP01,98,5,2,flounder winter,22,1,Bio,Female,D,G106,4372,,140,
SP01,98,5,2,flounder winter,22,1,Bio,Female,D,G106,4371,,140,
SP01,98,5,2,flounder winter,34,1,Bio,Female,U,G106,4369,,600,
SP01,98,5,2,flounder winter,37,1,Bio,Female,U,G106,4370,,570,
SP01,98,5,2,plaice american (dab),31,1,Bio,Male,U,G102,4366,,230,
SP01,99,5,3,flounder winter,17,1,Bio,Male,U,G106,4410,,40,
SP01,99,5,3,flounder winter,20,1,Bio,Female,I,G106,4412,,90,
SP01,99,5,3,flounder winter,20,1,Bio,Female,I,G106,4405,,80,
SP01,99,5,3,flounder winter,20,1,Bio,Male,R,G106,4409,,95,
SP01,99,5,3,flounder winter,21,1,Bio,Female,I,G106,4414,,90,
SP01,99,5,3,flounder winter,21,1,Bio,Male,I,G106,4413,,90,
SP01,99,5,3,flounder winter,22,1,Bio,Female,I,G106,4403,,120,
SP01,99,5,3,flounder winter,22,1,Bio,Female,I,G106,4411,,110,
SP01,99,5,3,flounder winter,23,1,Bio,Male,U,G106,4406,,160,
SP01,99,5,3,flounder winter,24,1,Bio,Male,U,G106,4415,,180,
SP01,99,5,3,flounder winter,24,1,Bio,Female,D,G106,4407,,160,
SP01,99,5,3,flounder winter,25,1,Bio,Female,I,G106,4402,,180,
SP01,99,5,3,flounder winter,25,1,Bio,Female,I,G106,4399,,210,
SP01,99,5,3,flounder winter,25,1,Bio,Female,D,G106,4404,,210,
SP01,99,5,3,flounder winter,28,1,Bio,Male,U,G106,4400,,220,
SP01,99,5,3,flounder winter,30,1,Bio,Male,U,G106,4408,,360,
SP01,99,5,3,flounder winter,33,1,Bio,Male,U,G106,4401,,440,
SP01,99,5,3,plaice american (dab),21,1,Bio,Male,T,G102,4397,,60,
SP01,99,5,3,plaice american (dab),22,1,Bio,Male,T,G102,4394,,70,
SP01,99,5,3,plaice american (dab),28,1,Bio,Male,R,G102,4395,,160,
SP01,99,5,3,plaice american (dab),44,1,Bio,Female,R,G102,4396,,880,
SP01,101,5,2,flounder winter,12,1,Bio,Male,D,G106,4453,,25,
SP01,101,5,2,flounder winter,12,1,Bio,Male,U,G106,4458,,20,
SP01,101,5,2,flounder winter,15,1,Bio,Male,R,G106,4470,,30,
SP01,101,5,2,flounder winter,16,1,Bio,Male,U,G106,4448,,30,
SP01,101,5,2,flounder winter,17,1,Bio,Male,U,G106,4472,,55,
SP01,101,5,2,flounder winter,17,1,Bio,Male,U,G106,4465,,40,
SP01,101,5,2,flounder winter,18,1,Bio,Male,U,G106,4468,,60,
SP01,101,5,2,flounder winter,18,1,Bio,Male,U,G106,4471,,60,
SP01,101,5,2,flounder winter,18,1,Bio,Male,U,G106,4473,,70,
SP01,101,5,2,flounder winter,19,1,Bio,Female,D,G106,4467,,110,
SP01,101,5,2,flounder winter,20,1,Bio,Female,I,G106,4459,,80,
SP01,101,5,2,flounder winter,20,1,Bio,Male,U,G106,4455,,80,
SP01,101,5,2,flounder winter,21,1,Bio,Female,I,G106,4475,,100,
SP01,101,5,2,flounder winter,21,1,Bio,Female,I,G106,4464,,100,
SP01,101,5,2,flounder winter,21,1,Bio,Female,I,G106,4466,,80,
SP01,101,5,2,flounder winter,23,1,Bio,Female,D,G106,4463,,140,
SP01,101,5,2,flounder winter,23,1,Bio,Female,I,G106,4462,,130,
SP01,101,5,2,flounder winter,24,1,Bio,Female,D,G106,4452,,180,
SP01,101,5,2,flounder winter,25,1,Bio,Female,D,G106,4476,,195,
SP01,101,5,2,flounder winter,26,1,Bio,Male,U,G106,4460,,200,
SP01,101,5,2,flounder winter,26,1,Bio,Male,U,G106,4461,,220,
SP01,101,5,2,flounder winter,26,1,Bio,Female,D,G106,4451,,200,
SP01,101,5,2,flounder winter,27,1,Bio,Female,T,G106,4449,,220,
SP01,101,5,2,flounder winter,28,1,Bio,Male,U,G106,4454,,220,
SP01,101,5,2,flounder winter,28,1,Bio,Male,U,G106,4457,,250,
SP01,101,5,2,flounder winter,29,1,Bio,Female,D,G106,4447,,320,
SP01,101,5,2,flounder winter,29,1,Bio,Male,U,G106,4474,,290,
SP01,101,5,2,flounder winter,29,1,Bio,Female,U,G106,4443,,690,
SP01,101,5,2,flounder winter,30,1,Bio,Male,U,G106,4456,,390,
SP01,101,5,2,flounder winter,32,1,Bio,Female,S,G106,4444,,340,
SP01,101,5,2,flounder winter,33,1,Bio,Female,S,G106,4450,,380,
SP01,101,5,2,flounder winter,34,1,Bio,Female,D,G106,4469,,480,
SP01,101,5,2,flounder winter,37,1,Bio,Female,D,G106,4445,,620,
SP01,101,5,2,flounder winter,38,1,Bio,Female,S,G106,4446,,600,
SP01,102,5,1,flounder winter,13,1,Bio,Male,U,G106,4494,,20,
SP01,102,5,1,flounder winter,17,1,Bio,Male,U,G106,4495,,60,
SP01,102,5,1,flounder winter,22,1,Bio,Female,D,G106,4496,,110,
SP01,103,5,1,flounder winter,15,1,Bio,Male,U,G106,4524,,30,
SP01,103,5,1,flounder winter,17,1,Bio,Male,U,G106,4518,,60,
SP01,103,5,1,flounder winter,17,1,Bio,Male,R,G106,4525,,50,
SP01,103,5,1,flounder winter,19,1,Bio,Male,U,G106,4522,,90,
SP01,103,5,1,flounder winter,20,1,Bio,Male,U,G106,4523,,80,
SP01,103,5,1,flounder winter,22,1,Bio,Male,U,G106,4521,,110,
SP01,103,5,1,flounder winter,23,1,Bio,Male,R,G106,4516,,120,
SP01,103,5,1,flounder winter,23,1,Bio,Male,U,G106,4512,,150,
SP01,103,5,1,flounder winter,23,1,Bio,Male,U,G106,4515,,125,
SP01,103,5,1,flounder winter,23,1,Bio,Male,U,G106,4520,,140,
SP01,103,5,1,flounder winter,24,1,Bio,Male,U,G106,4510,,190,
SP01,103,5,1,flounder winter,24,1,Bio,Female,T,G106,4526,,140,
SP01,103,5,1,flounder winter,24,1,Bio,Female,D,G106,4514,,170,
SP01,103,5,1,flounder winter,25,1,Bio,Female,T,G106,4519,,200,
SP01,103,5,1,flounder winter,25,1,Bio,Female,T,G106,4511,,185,
SP01,103,5,1,flounder winter,26,1,Bio,Male,U,G106,4509,,210,
SP01,103,5,1,flounder winter,27,1,Bio,Male,U,G106,4513,,290,
SP01,103,5,1,flounder winter,28,1,Bio,Female,U,G106,4517,,290,
SP01,104,5,3,flounder atlantic witch (gray sole),45,1,Bio,Female,D,G107,4589,,680,
SP01,104,5,3,flounder winter,19,1,Bio,Female,I,G106,4574,,90,
SP01,104,5,3,flounder winter,20,1,Bio,Male,U,G106,4561,,80,
SP01,104,5,3,flounder winter,21,1,Bio,Female,I,G106,4581,,120,
SP01,104,5,3,flounder winter,23,1,Bio,Female,T,G106,4569,,140,
SP01,104,5,3,flounder winter,23,1,Bio,Female,T,G106,4576,,120,
SP01,104,5,3,flounder winter,24,1,Bio,Female,T,G106,4577,,140,
SP01,104,5,3,flounder winter,24,1,Bio,Female,I,G106,4583,,170,
SP01,104,5,3,flounder winter,24,1,Bio,Female,T,G106,4575,,200,
SP01,104,5,3,flounder winter,25,1,Bio,Male,R,G106,4567,,170,
SP01,104,5,3,flounder winter,26,1,Bio,Female,T,G106,4579,,195,
SP01,104,5,3,flounder winter,26,1,Bio,Female,I,G106,4584,,240,
SP01,104,5,3,flounder winter,26,1,Bio,Female,D,G106,4566,,220,
SP01,104,5,3,flounder winter,26,1,Bio,Male,U,G106,4560,,210,
SP01,104,5,3,flounder winter,26,1,Bio,Female,T,G106,4571,,220,
SP01,104,5,3,flounder winter,27,1,Bio,Female,I,G106,4565,,210,
SP01,104,5,3,flounder winter,28,1,Bio,Female,T,G106,4586,,240,
SP01,104,5,3,flounder winter,28,1,Bio,Female,T,G106,4562,,300,
SP01,104,5,3,flounder winter,28,1,Bio,Female,T,G106,4582,,250,
SP01,104,5,3,flounder winter,29,1,Bio,Female,T,G106,4585,,300,
SP01,104,5,3,flounder winter,29,1,Bio,Female,D,G106,4573,,340,
SP01,104,5,3,flounder winter,29,1,Bio,Male,U,G106,4572,,330,
SP01,104,5,3,flounder winter,29,1,Bio,Male,R,G106,4580,,300,
SP01,104,5,3,flounder winter,29,1,Bio,Male,U,G106,4568,,310,
SP01,104,5,3,flounder winter,29,1,Bio,Male,U,G106,4587,,295,
SP01,104,5,3,flounder winter,30,1,Bio,Female,D,G106,4564,,320,
SP01,104,5,3,flounder winter,32,1,Bio,Female,T,G106,4563,,320,
SP01,104,5,3,flounder winter,32,1,Bio,Female,T,G106,4570,,420,
SP01,104,5,3,flounder winter,34,1,Bio,Female,D,G106,4578,,470,
SP01,104,5,3,hake atlantic red,27,1,Bio,Female,D,G077,4550,,90,
SP01,104,5,3,hake atlantic red,30,1,Bio,Female,D,G077,4549,,130,
SP01,104,5,3,hake atlantic red,30,1,Bio,Male,D,G077,4548,,120,
SP01,104,5,3,plaice american (dab),19,1,Bio,Male,D,G102,4558,,60,
SP01,104,5,3,plaice american (dab),21,1,Bio,Female,I,G102,4557,,75,
SP01,104,5,3,plaice american (dab),28,1,Bio,Male,S,G102,4556,,150,
SP01,104,5,3,plaice american (dab),32,1,Bio,Male,D,G102,4555,,270,
SP01,104,5,3,plaice american (dab),38,1,Bio,Female,U,G102,4554,,660,
SP01,105,5,3,flounder atlantic witch (gray sole),44,1,Bio,Female,D,G107,4613,,670,
SP01,105,5,3,flounder winter,22,1,Bio,Female,I,G106,4610,,105,
SP01,105,5,3,flounder winter,25,1,Bio,Male,U,G106,4608,,190,
SP01,105,5,3,flounder winter,29,1,Bio,Female,D,G106,4609,,310,
SP01,105,5,3,flounder winter,40,1,Bio,Female,D,G106,4611,,900,
SP01,105,5,3,hake atlantic red,25,1,Bio,Male,D,G077,4605,,80,
SP01,105,5,3,hake atlantic red,27,1,Bio,Female,D,G077,4606,,100,
SP01,106,5,3,cod atlantic,40,1,Bio,Male,I,G073,4624,,560,
SP01,106,5,3,flounder winter,18,1,Bio,Male,U,G106,4658,,80,
SP01,106,5,3,flounder winter,20,1,Bio,Female,I,G106,4643,,95,
SP01,106,5,3,flounder winter,20,1,Bio,Female,I,G106,4650,,90,
SP01,106,5,3,flounder winter,20,1,Bio,Male,I,G106,4657,,100,
SP01,106,5,3,flounder winter,21,1,Bio,Female,I,G106,4632,,110,
SP01,106,5,3,flounder winter,21,1,Bio,Male,I,G106,4635,,100,
SP01,106,5,3,flounder winter,21,1,Bio,Female,I,G106,4638,,100,
SP01,106,5,3,flounder winter,21,1,Bio,Male,I,G106,4631,,100,
SP01,106,5,3,flounder winter,21,1,Bio,Male,I,G106,4656,,120,
SP01,106,5,3,flounder winter,22,1,Bio,Female,I,G106,4641,,120,
SP01,106,5,3,flounder winter,22,1,Bio,Female,T,G106,4639,,110,
SP01,106,5,3,flounder winter,22,1,Bio,Female,I,G106,4636,,100,
SP01,106,5,3,flounder winter,22,1,Bio,Male,I,G106,4651,,120,
SP01,106,5,3,flounder winter,22,1,Bio,Male,I,G106,4647,,130,
SP01,106,5,3,flounder winter,23,1,Bio,Male,U,G106,4649,,140,
SP01,106,5,3,flounder winter,23,1,Bio,Male,I,G106,4633,,150,
SP01,106,5,3,flounder winter,24,1,Bio,Female,T,G106,4644,,160,
SP01,106,5,3,flounder winter,24,1,Bio,Female,I,G106,4646,,150,
SP01,106,5,3,flounder winter,24,1,Bio,Male,I,G106,4637,,140,
SP01,106,5,3,flounder winter,25,1,Bio,Female,T,G106,4645,,170,
SP01,106,5,3,flounder winter,25,1,Bio,Female,T,G106,4640,,160,
SP01,106,5,3,flounder winter,25,1,Bio,Male,I,G106,4652,,160,
SP01,106,5,3,flounder winter,26,1,Bio,Female,T,G106,4642,,190,
SP01,106,5,3,flounder winter,28,1,Bio,Female,T,G106,4634,,210,
SP01,106,5,3,flounder winter,28,1,Bio,Female,T,G106,4655,,220,
SP01,106,5,3,flounder winter,29,1,Bio,Male,U,G106,4648,,280,
SP01,106,5,3,flounder winter,29,1,Bio,Female,T,G106,4654,,300,
SP01,106,5,3,flounder winter,31,1,Bio,Female,T,G106,4653,,300,
SP01,106,5,3,hake atlantic red,25,1,Bio,Female,I,G077,4627,,90,
SP01,106,5,3,hake atlantic red,25,1,Bio,Female,I,G077,4628,,90,
SP01,106,5,3,hake atlantic red,26,1,Bio,Female,D,G077,4626,,100,
SP01,106,5,3,hake atlantic red,31,1,Bio,Male,D,G077,4629,,180,
SP01,107,5,3,cod atlantic,26,1,Bio,Male,I,G073,4678,,250,
SP01,107,5,3,cod atlantic,33,1,Bio,Female,T,G073,4679,,330,
SP01,107,5,3,cod atlantic,39,1,Bio,Female,T,G073,4677,,520,
SP01,107,5,3,flounder winter,20,1,Bio,Female,I,G106,4709,,100,
SP01,107,5,3,flounder winter,21,1,Bio,Female,I,G106,4710,,100,
SP01,107,5,3,flounder winter,21,1,Bio,Male,I,G106,4712,,100,
SP01,107,5,3,flounder winter,21,1,Bio,Female,I,G106,4701,,90,
SP01,107,5,3,flounder winter,22,1,Bio,Male,I,G106,4699,,120,
SP01,107,5,3,flounder winter,22,1,Bio,Female,I,G106,4700,,110,
SP01,107,5,3,flounder winter,22,1,Bio,Male,D,G106,4698,,140,
SP01,107,5,3,flounder winter,22,1,Bio,Female,I,G106,4708,,100,
SP01,107,5,3,flounder winter,22,1,Bio,Female,I,G106,4694,,130,
SP01,107,5,3,flounder winter,24,1,Bio,Male,I,G106,4702,,170,
SP01,107,5,3,flounder winter,24,1,Bio,Female,I,G106,4693,,160,
SP01,107,5,3,flounder winter,24,1,Bio,Male,I,G106,4696,,150,
SP01,107,5,3,flounder winter,25,1,Bio,Male,I,G106,4697,,190,
SP01,107,5,3,flounder winter,25,1,Bio,Female,T,G106,4707,,200,
SP01,107,5,3,flounder winter,25,1,Bio,Male,I,G106,4704,,160,
SP01,107,5,3,flounder winter,25,1,Bio,Female,I,G106,4706,,180,
SP01,107,5,3,flounder winter,26,1,Bio,Female,I,G106,4686,,210,
SP01,107,5,3,flounder winter,26,1,Bio,Female,D,G106,4705,,220,
SP01,107,5,3,flounder winter,26,1,Bio,Female,I,G106,4695,,210,
SP01,107,5,3,flounder winter,26,1,Bio,Male,T,G106,4691,,190,
SP01,107,5,3,flounder winter,26,1,Bio,Female,I,G106,4692,,190,
SP01,107,5,3,flounder winter,27,1,Bio,Female,I,G106,4711,,260,
SP01,107,5,3,flounder winter,31,1,Bio,Male,U,G106,4689,,350,
SP01,107,5,3,flounder winter,31,1,Bio,Female,T,G106,4690,,370,
SP01,107,5,3,flounder winter,32,1,Bio,Female,S,G106,4687,,320,
SP01,107,5,3,flounder winter,37,1,Bio,Female,D,G106,4688,,680,
SP01,107,5,3,flounder winter,49,1,Bio,Female,D,G106,4703,,900,
SP01,107,5,3,hake atlantic red,25,1,Bio,Male,D,G077,4683,,80,
SP01,107,5,3,hake atlantic red,26,1,Bio,Female,T,G077,4681,,99999,
SP01,107,5,3,hake atlantic red,26,1,Bio,Male,D,G077,4682,,99999,
SP01,108,5,3,cod atlantic,29,1,Bio,Male,I,G073,4744,,230,
SP01,108,5,3,cod atlantic,30,1,Bio,Female,I,G073,4743,,260,
SP01,108,5,3,cod atlantic,30,1,Bio,Male,I,G073,4737,,240,
SP01,108,5,3,cod atlantic,31,1,Bio,Male,I,G073,4746,,260,
SP01,108,5,3,cod atlantic,31,1,Bio,Female,I,G073,4740,,290,
SP01,108,5,3,cod atlantic,32,1,Bio,Female,I,G073,4742,,320,
SP01,108,5,3,cod atlantic,34,1,Bio,Female,I,G073,4745,,360,
SP01,108,5,3,cod atlantic,36,1,Bio,Male,I,G073,4741,,460,
SP01,108,5,3,cod atlantic,37,1,Bio,Female,I,G073,4736,,410,
SP01,108,5,3,cod atlantic,44,1,Bio,Female,T,G073,4739,,840,
SP01,108,5,3,cod atlantic,54,1,Bio,Female,T,G073,4738,,1600,
SP01,108,5,3,flounder winter,17,1,Bio,Female,I,G106,4794,,50,
SP01,108,5,3,flounder winter,18,1,Bio,Male,I,G106,4796,,50,
SP01,108,5,3,flounder winter,21,1,Bio,Female,I,G106,4814,,80,
SP01,108,5,3,flounder winter,21,1,Bio,Male,I,G106,4808,,75,
SP01,108,5,3,flounder winter,21,1,Bio,Female,I,G106,4783,,90,
SP01,108,5,3,flounder winter,21,1,Bio,Female,I,G106,4780,,100,
SP01,108,5,3,flounder winter,21,1,Bio,Female,I,G106,4772,,80,
SP01,108,5,3,flounder winter,21,1,Bio,Male,I,G106,4798,,90,
SP01,108,5,3,flounder winter,22,1,Bio,Female,I,G106,4773,,125,
SP01,108,5,3,flounder winter,22,1,Bio,Female,T,G106,4774,,100,
SP01,108,5,3,flounder winter,22,1,Bio,Female,I,G106,4797,,110,
SP01,108,5,3,flounder winter,23,1,Bio,Female,I,G106,4757,,125,
SP01,108,5,3,flounder winter,23,1,Bio,Female,I,G106,4755,,125,
SP01,108,5,3,flounder winter,23,1,Bio,Female,I,G106,4777,,125,
SP01,108,5,3,flounder winter,23,1,Bio,Female,T,G106,4813,,110,
SP01,108,5,3,flounder winter,23,1,Bio,Male,I,G106,4770,,125,
SP01,108,5,3,flounder winter,24,1,Bio,Female,T,G106,4764,,150,
SP01,108,5,3,flounder winter,24,1,Bio,Male,I,G106,4809,,155,
SP01,108,5,3,flounder winter,24,1,Bio,Male,I,G106,4763,,150,
SP01,108,5,3,flounder winter,25,1,Bio,Female,I,G106,4778,,175,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4771,,150,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4817,,180,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4803,,150,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4775,,165,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4756,,175,
SP01,108,5,3,flounder winter,25,1,Bio,Female,T,G106,4767,,180,
SP01,108,5,3,flounder winter,25,1,Bio,Female,S,G106,4769,,175,
SP01,108,5,3,flounder winter,25,1,Bio,Female,I,G106,4758,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,T,G106,4779,,210,
SP01,108,5,3,flounder winter,26,1,Bio,Female,T,G106,4760,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,I,G106,4791,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,I,G106,4789,,210,
SP01,108,5,3,flounder winter,26,1,Bio,Female,T,G106,4759,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,T,G106,4811,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Male,D,G106,4819,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,I,G106,4762,,200,
SP01,108,5,3,flounder winter,26,1,Bio,Female,I,G106,4766,,200,
SP01,108,5,3,flounder winter,27,1,Bio,Female,I,G106,4787,,230,
